N,Permanent,barkEstimate,PreError,Error
11,832046.0,755267.0714011289,-0.7790685175937346,-0.09227726423643777
15,1112304478.0,1011307138.2339702,-0.6260617450316688,-0.09080008375730897
10,34550.0,35110.04948458817,-0.4661290638062394,0.01620982589256641
10,124826.0,117228.77080786198,-0.6121593739233223,-0.06086255421256809
13,152017892.0,142579263.59971526,-0.7770047023070917,-0.06208893095481641
15,1294984354.0,1234911826.0079463,-0.5845195314040024,-0.04638861296393219
15,1703880476.0,2015357090.3905537,-0.47681815545066913,0.18280426284463966
13,24604130.0,27323206.440564465,-0.679933573659629,0.11051300901777322
10,32896.0,57706.07893751624,-0.6744220851105711,0.7541974385188547
15,6858373730.0,6875082258.136622,-0.5651025750457397,0.0024362230456377344
13,42290690.0,55852729.54961869,-0.47102416980995787,0.3206861734726648
15,6291166630.0,6191879907.481751,-0.5483790114600524,-0.01578192541345047
15,8187264026.0,8175911615.26029,-0.6426615343735226,-0.0013865939468494495
10,90724.0,79973.56428757565,-0.6837642754311638,-0.11849605079608873
11,556892.0,480966.70089759835,-0.7433339460635807,-0.13633756473858782
13,83913750.0,92641024.77115653,-0.4499973020317398,0.10400291693740936
11,1243286.0,1351585.3659464165,-0.6405777577070457,0.08710736382973548
11,239518.0,378210.5941319185,-0.6625690580556242,0.579048731752597
14,893076785.0,901470999.9852175,-0.5648014220382541,0.009399208585650843
14,339876464.0,278762955.87084824,-0.7946616086629271,-0.17981094486481347
12,5798430.0,6329646.907362665,-0.5033420674668307,0.09161392089973752
10,138141.0,119683.75765595459,-0.752029315976315,-0.13361161671079125
14,290662805.0,418639103.9594042,-0.45751641244862784,0.4402912817118247
12,2039163.0,3789718.6819337215,-0.446552641669542,0.8584677546295816
10,78356.0,78575.10405667433,-0.47441982979167135,0.0027962639322366154
10,38572.0,49994.63615665484,-0.596168305740523,0.29613803164613806
15,8924640298.0,8614339011.10701,-0.5177912152361841,-0.03476905248075132
11,590136.0,639960.2395644384,-0.5616721995009015,0.08442840220633609
14,625559296.0,547111211.2921462,-0.7803915406360747,-0.12540471416454468
14,615584934.0,621225754.1919721,-0.7178031666896619,0.009163349978887132
11,739271.0,599932.1615403234,-0.7951875243970359,-0.18848140730486737
12,6518869.0,7013609.83791618,-0.6758303756783346,0.07589366160236992
11,262730.0,305026.00626018463,-0.4688587939722808,0.1609865879807583
10,144850.0,143001.22957242723,-0.5649323084184371,-0.012763344339473758
11,260879.0,232142.18396021295,-0.6352914404145013,-0.11015381092302198
13,76391260.0,69168219.98446529,-0.7226276110633434,-0.09455322527125111
13,31938282.0,40157638.63586115,-0.40099179338397534,0.2573512450000019
12,3359091.0,3489342.1722264495,-0.5856615398986192,0.03877572004642014
12,6659889.0,6430922.588264608,-0.703202956401135,-0.03437991409997857
13,12856717.0,15112872.505710894,-0.7319960747940216,0.1754845739943482
15,6412181818.0,6027985929.920585,-0.6839325089709,-0.05991656178571188
11,1071090.0,834397.0869670385,-0.7435527688422424,-0.220983216193748
12,5766053.0,7312443.344800007,-0.4400184273283934,0.2681887150187497
12,10167198.0,9319488.556831293,-0.5849761746407535,-0.08337689923700779
13,52067324.0,50803556.84043697,-0.690230095374876,-0.024271790107035795
14,281556534.0,270517713.8899587,-0.6879877926601907,-0.039206407158149346
15,4747214901.0,4480924882.587707,-0.5965683602437926,-0.05609394644346088
13,114358806.0,106610254.43578689,-0.47646368161460567,-0.06775649235278927
13,61564781.0,66150275.26613435,-0.4384863064244402,0.07448242634265768
15,5563679386.0,5842950148.090977,-0.47452390164753766,0.050195337063043466
13,168889943.0,183856189.80983913,-0.5119280706634368,0.08861538197001541
12,4255570.0,4515916.762233227,-0.47574168124606003,0.061177882688623744
15,3886867146.0,4509134728.551549,-0.5089226489202103,0.16009489369656704
14,1340226689.0,1321528733.7403986,-0.44687003845274903,-0.013951337794617933
10,26076.0,39812.56062387997,-0.4989830637466332,0.5267894088004282
13,253048062.0,209129928.3021472,-0.6957406462344111,-0.17355649101099532
10,158920.0,150759.64001448549,-0.7446296954443151,-0.0513488546785459
13,28847131.0,29494044.469669063,-0.41392855674507,0.022425573956351592
10,153720.0,143928.41377246415,-0.6618992537659099,-0.06369754246380335
11,300766.0,314951.9756230578,-0.5960899859954969,0.04716615449571363
14,345981151.0,339273809.3961531,-0.6625967142845061,-0.019386436470485376
13,16814491.0,22191575.8299869,-0.439731411699227,0.3197887363933229
10,76040.0,73108.05531452398,-0.6903940588285331,-0.038557925900526265
11,1217550.0,1325740.1894779815,-0.6166913357208725,0.08885892938933229
10,74714.0,67192.62682629272,-0.6922823116971288,-0.10066885956724685
12,7253300.0,6770544.288497207,-0.6335316513326162,-0.06655669991628545
10,141467.0,140332.34535861478,-0.620716312337463,-0.008020631252413774
12,13021119.0,14546069.530672336,-0.5178825858988183,0.11711363137625391
13,110763088.0,121401062.45050953,-0.4321615634108053,0.09604259544036488
10,136368.0,129232.46527490609,-0.5195479070310842,-0.052325580232121235
14,1270338060.0,1244365682.41908,-0.742273755158674,-0.020445248708772828
11,2624324.0,2594356.0515340045,-0.4122604603961537,-0.011419302062548485
13,32373205.0,29484878.323923122,-0.7618720523029741,-0.08921967028216322
10,62081.0,61415.41153450981,-0.41107328806045146,-0.010721290982590314
11,865899.0,795542.2023562633,-0.6227962622400423,-0.08125289166950961
13,82041265.0,76878769.65788834,-0.6443238383195762,-0.06292559411549373
12,3203261.0,3413181.0447135144,-0.5011733470849382,0.06553323151423328
11,3723994.0,3093423.2273689983,-0.7309545441437109,-0.16932647384260063
10,74314.0,85167.34646908948,-0.4468582360816601,0.14604713067644692
12,13407744.0,10605116.727035554,-0.7641071501108867,-0.20903048812420985
13,65509264.0,60209937.0969519,-0.7908354608439554,-0.08089431294859453
15,1187057304.0,1430085786.021295,-0.4749803006320955,0.2047318871653184
15,11699501462.0,9166476994.53526,-0.7745929773355957,-0.21650704311564115
10,203418.0,208796.28025852822,-0.5460607070056938,0.026439549393506075
10,157732.0,199830.21850204366,-0.45109992775790364,0.2668971324908304
12,5698451.0,5795384.256149542,-0.44533817394542535,0.017010457078518632
12,2993128.0,2747868.8061888814,-0.7221742270390121,-0.08194076357947892
13,23658525.0,23607750.863750115,-0.5570372087581573,-0.0021461243357261267
13,38317160.0,34007082.91798292,-0.5744870250846094,-0.11248425201703569
15,3534860108.0,3220275521.002074,-0.6375867092914288,-0.0889949184370739
13,24390346.0,28738567.193216685,-0.5663989424684616,0.17827632265719745
10,16260.0,14587.14165848895,-0.6733562338016753,-0.10288181682109777
13,81803367.0,95744401.19295897,-0.5831141025205785,0.17042127609440533
10,14907.0,25718.370633471164,-0.5425674550015238,0.7252546208808723
15,9277808560.0,9852014969.609348,-0.413945278252741,0.06189030587297959
15,2801955320.0,3641973808.2988,-0.47165979191621266,0.29979724598135277
14,780021516.0,796651456.3132412,-0.6075856235769808,0.021319848199214602
12,2420347.0,2672391.161497516,-0.7135269078932888,0.10413554812492427
15,5911153632.0,5429116848.198048,-0.7759954487970526,-0.08154698960833105
15,785396635.0,890490237.2989782,-0.5806824499955168,0.13380959074134333
12,10167045.0,10289782.949645257,-0.42487723727299953,0.012072135969227698
13,57229396.0,71859198.55728477,-0.44919317352298216,0.2556344043415166
14,202710867.0,186709095.3726681,-0.6776312319389917,-0.07893889392388576
13,54468892.0,52868416.90913452,-0.4319840053545384,-0.029383287085507043
10,81872.0,70292.91565260867,-0.7424275453460719,-0.14142911309594644
15,17475404022.0,18002678015.211662,-0.4509474108557567,0.03017234923712611
14,92509462.0,118557811.31757618,-0.5024421572259319,0.2815749735694732
15,4061476186.0,4175706923.5367603,-0.49145874661141137,0.028125423443455425
14,1475034582.0,1117003793.8734105,-0.7891518043861082,-0.24272704687447763
15,6796942646.0,7069144459.416676,-0.63968451141898,0.04004768431831131
13,126651430.0,129848854.03359155,-0.4578766328208061,0.025245858128815076
13,41618908.0,41120494.869739234,-0.6459478924155657,-0.011975641702583008
14,202798652.0,185702580.18411225,-0.5886101370455634,-0.08430071722512114
15,8281785716.0,8391542156.356781,-0.5685152004440572,0.013252750568604666
12,3882022.0,3721357.921037291,-0.69766214254471,-0.041386699756649714
11,2903116.0,2382771.3865429643,-0.7477592386272319,-0.1792365904280214
12,8772082.0,7978568.2539912155,-0.5562675256344772,-0.09045899776230826
10,206048.0,214125.12331958328,-0.5195185162602401,0.03920020247507025
14,498920970.0,573845659.3918332,-0.46575071201588863,0.15017346212534058
10,143130.0,141523.526154229,-0.5747279820771799,-0.011223879310913086
10,115591.0,87820.43809966513,-0.7851048196993364,-0.24024847869068414
13,24303320.0,30203003.018585008,-0.529757910139514,0.2427521432703436
14,275080065.0,243237695.85821077,-0.7678580714300477,-0.11575673119674895
10,116292.0,98067.93085696903,-0.7149974570681172,-0.15670956852604623
10,32613.0,44552.46877397744,-0.4007983159622579,0.36609538447789036
15,1237465773.0,1412156239.4284801,-0.42158615482128264,0.1411679177234748
15,7434627050.0,5977916950.727746,-0.766797247907762,-0.19593586732400436
12,37056530.0,32437298.20767778,-0.688903858411635,-0.12465365192915306
13,98497238.0,107447942.52508931,-0.6425240198496328,0.09087264482572911
12,1842374.0,1954870.253138389,-0.44970316247839826,0.06106048670812168
15,3246149567.0,3574699204.2926664,-0.6355383648031891,0.10121210699367213
15,1917377255.0,2275596320.486336,-0.4383176252857711,0.18682763892822762
12,5586120.0,6115849.270526588,-0.6744531794339148,0.09482955441819867
12,5166564.0,4723087.305917676,-0.7824617015315446,-0.0858359044971328
12,1949126.0,2057560.7624403334,-0.4685588949696766,0.05563250525637305
12,7615530.0,6975777.8638548935,-0.7257522798588993,-0.08400625250574897
14,254132913.0,273268147.7693213,-0.6188048212579139,0.0752961690142092
13,75363821.0,78815637.70879559,-0.6565215972104933,0.04580203953294237
13,27773666.0,27986525.28890707,-0.5245583536711058,0.007664068866784447
12,3859956.0,3096763.1217208845,-0.7503297842199421,-0.19772061605860677
14,343378042.0,437942449.35434115,-0.6813933378438572,0.2753944509775647
11,1588524.0,1614184.2262277994,-0.4931882824670426,0.016153502388254398
15,3114631042.0,3399480752.211569,-0.5950928865086226,0.09145536224690617
14,533106769.0,530042550.8505979,-0.6495885933979388,-0.005747850763834668
13,49667094.0,50533104.484455176,-0.7342021934187821,0.0174363026847348
12,6258752.0,5888239.284657643,-0.6608768943758502,-0.059199136719645835
15,10222054337.0,10818924842.37218,-0.5918710333238377,0.05839046493929637
10,38942.0,44569.73757846719,-0.4059416228874369,0.14451588460960377
13,89848022.0,87222171.31602052,-0.601541579107929,-0.02922547013866907
13,33159849.0,33225118.854906816,-0.48563711539323623,0.001968339931427795
13,93165614.0,97537552.28202683,-0.5197317212805181,0.0469265225046102
11,2005368.0,2066799.997822405,-0.7121986102903919,0.030633777851449245
14,348592602.0,378338753.0101631,-0.5063130685953643,0.08533213510412688
10,166224.0,185914.19601451707,-0.41378133502966025,0.1184557946777666
15,3609814323.0,3462041798.4793334,-0.78718459140856,-0.04093632284052151
15,3556882908.0,3040894985.86068,-0.7841795055308832,-0.14506744683070122
12,4913381.0,4408976.550839497,-0.4675016670589607,-0.10265933970121659
11,483319.0,435868.43967352115,-0.7930229513249492,-0.0981764845298423
11,471844.0,514538.6984363391,-0.6545816898253819,0.09048477555365565
10,78426.0,92270.82086077848,-0.4133425553749479,0.17653355852368444
13,59013123.0,50207033.77004866,-0.7768705195265674,-0.14922255902219134
13,148830984.0,142523800.45476994,-0.465494280900302,-0.04237816196411132
12,4849629.0,4385290.9933645725,-0.5630812254407456,-0.09574711934365031
12,7508476.0,7673103.308646571,-0.5984925600968592,0.021925529048314317
15,1863174692.0,2039849954.4509876,-0.6049066447185683,0.0948248509437072
11,780261.0,817251.1522062124,-0.5210251566650679,0.047407408810913786
10,40289.0,54378.155464343654,-0.44154624530548137,0.34970228758081995
15,5416812554.0,5326801055.260788,-0.5016741733965286,-0.0166170599115053
15,4959278704.0,4600520082.472607,-0.7618765889697092,-0.07234088724193496
12,4344614.0,4388264.613141359,-0.6837565744032765,0.010047063592153143
10,101303.0,101307.40235004792,-0.7169410722776853,4.345725247942698e-05
15,5789146300.0,4889649172.196321,-0.7277190566222708,-0.15537647196853177
12,1654913.0,1611000.4735679494,-0.5824989676168809,-0.02653464347192307
10,84842.0,87588.36215063366,-0.6943529540060221,0.03237031364929709
13,74738924.0,74636234.57176182,-0.7220132628741707,-0.0013739752025087124
15,5107493936.0,4693699239.1988325,-0.6038950181432141,-0.08101716849520847
10,30554.0,43585.711805406296,-0.7169062511096933,0.4265140998038324
14,278360597.0,275173689.56621444,-0.6332280733939558,-0.01144884537586172
15,10251801783.0,10543291969.5356,-0.5440610037271403,0.028433068908819796
14,182023207.0,172554118.83211413,-0.7102286122212629,-0.05202132367597429
12,8933650.0,9006945.64661259,-0.4215811554547321,0.008204445731877808
11,1600425.0,1698604.8868766995,-0.694612927101672,0.06134613423103208
15,4746653632.0,5603369555.98376,-0.4472603573519467,0.18048840096697408
10,59837.0,55748.48974008715,-0.7641513726966734,-0.06832746059984376
14,998087117.0,922521098.4201815,-0.6850239771042599,-0.07571084456730694
12,3837094.0,3589489.8162047993,-0.4279596156747268,-0.06452908992982728
13,102869828.0,92083197.78790477,-0.5650224580970984,-0.10485708415975217
13,9720905.0,11156526.188558294,-0.617708472040742,0.14768390273933277
10,51176.0,54977.43036772547,-0.6300480090666356,0.07428150632572832
14,988934427.0,988286709.4905822,-0.41661223399202624,-0.0006549650732482512
10,156194.0,126139.2680039505,-0.7995931358011299,-0.19241924783314016
15,1807405550.0,1806334596.3293529,-0.5968701862968119,-0.0005925364512945887
15,4399034993.0,3687981295.2642007,-0.78340468548006,-0.1616385636548173
11,1386475.0,1357109.095636161,-0.5371001075811828,-0.021180262438081434
11,866928.0,851131.7969315356,-0.6751097960742913,-0.018220893855619397
12,13025767.0,10782633.653299874,-0.7775014975893758,-0.17220739068187896
12,1394419.0,2341515.2845224673,-0.5275789745301251,0.6792049480984319
10,49680.0,75507.83324607095,-0.5349428433142336,0.5198839220223621
10,58200.0,79206.2340175561,-0.4096363975338695,0.36093185597175426
12,7363319.0,6452475.836570217,-0.6830282899541578,-0.12370008191004392
14,293662150.0,280365262.7150621,-0.5716798404863132,-0.0452795407407387
10,85743.0,104621.48099992669,-0.4399739086331614,0.22017518631173025
12,8457958.0,8444903.939019743,-0.5342424528443982,-0.0015434057464291792
10,46426.0,44537.66810015103,-0.4025441115144706,-0.04067401671151877
13,53004482.0,49882756.036213346,-0.7479969477825532,-0.05889550932290319
13,44154041.0,44819434.032023214,-0.43890472009843773,0.015069810530438512
10,41064.0,61243.0934140875,-0.631300541500326,0.4914059374168981
15,5261150352.0,4974707332.267143,-0.5909589054109367,-0.05444494085290052
13,164582898.0,175560689.35506392,-0.7156903968293354,0.06670068086335383
14,292537571.0,226169335.94455263,-0.7910207986088951,-0.22687080783701238
15,7819097155.0,8979758908.693129,-0.589458086329568,0.1484393569596372
14,371478944.0,367175353.94715005,-0.5734621089033937,-0.011585017461581748
11,391583.0,426221.36217707326,-0.5329416418147999,0.08845726749392403
14,1494061070.0,1619362213.6522174,-0.5062182914331115,0.08386614588131755
13,36978988.0,47331511.68418219,-0.40576708298074216,0.2799569226767966
13,52823826.0,47275317.55844168,-0.710866913913089,-0.1050379887582985
15,4389222522.0,4663669533.732572,-0.7041686876224953,0.06252747732815256
14,443812800.0,431109170.07226574,-0.5721478654795954,-0.02862384754953948
12,5341162.0,5806307.671393231,-0.5737500851071178,0.08708698058460511
12,3587380.0,5058325.349092994,-0.4626079841857652,0.41003332490368843
13,65372552.0,65877184.94229711,-0.4647967665955939,0.007719339797184428
15,8753595895.0,7479760800.73127,-0.7577752574782579,-0.14552135025976431
14,931480476.0,872323359.4148797,-0.7324800547804502,-0.06350870266133235
14,333119541.0,330379104.36417466,-0.5794456548321409,-0.008226586250685715
11,410808.0,555432.2756437138,-0.5898362865889858,0.35204834288454406
14,411131782.0,439059036.4530704,-0.5345765088241636,0.06792774403675365
